"_","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","","","","","","","",""
"2008-2014, United States","","","","","","","",""
"Smoothed  Death Rates per 100,000 Population","","","","","","","",""
"All Injury, Homicide, All Races, All Ethnicities, Both Sexes, All Ages","","","","","","","",""
"Annualized Crude Rate for United States: 5.31","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Reports for All Ages include those of unknown age.","","","","","","","",""
"* Rates based on 20 or fewer deaths may be unstable.  These rates are suppressed for counties (see legend above); such rates in the title have an asterisk.","","","","","","","",""
"","","","","","","","",""
"Rates appearing in this map have been geospatially smoothed.                                      m9113517 created 26DEC16:23:33     downloaded 08DEC20:19:45","","","","","","","",""
"","","","","","","","",""
"Types of Rates:    S_C_Rate = Smoothed, Crude Rate.","","","","","","","",""
".......................    U_C_Rate = Unsmoothed, Crude Rate.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Produced by: the Statistics, Programming & Economics Branch, National Center for Injury Prevention & Control, CDC","","","","","","","",""
"Data Sources: NCHS National Vital Statistics System for numbers of deaths; US Census Bureau for population estimates.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","MI","ANTRIM","26","9","","","","164744"
"","MI","ARENAC","26","11","2.039401232","","","110639"
"","MI","BARAGA","26","13","","","","61417"
"","MI","BARRY","26","15","3.05304176","","","414886"
"","MI","BAY","26","17","5.256291179","","","751680"
"","MI","BENZIE","26","19","1.69990496","","","122567"
"","MI","BERRIEN","26","21","4.182226958","2.375715799","26","1094407"
"","MI","BRANCH","26","23","2.985834316","","","311590"
"","MI","CALHOUN","26","25","3.127048011","4.739286579","45","949510"
"","MI","CASS","26","27","3.704268888","","","365149"
"","MI","CHARLEVOIX","26","29","","","","182578"
"","MI","CHEBOYGAN","26","31","","","","182244"
"","MI","CHIPPEWA","26","33","","","","271834"
"","MI","CLARE","26","35","1.129781631","","","215782"
"","MI","CLINTON","26","37","2.632059005","","","531519"
"","MI","CRAWFORD","26","39","","","","98270"
"","MI","DELTA","26","41","","","","258680"
"","MI","DICKINSON","26","43","1.87452271","","","183473"
"","MI","EATON","26","45","3.26000948","","","755858"
"","MI","EMMET","26","47","","","","230264"
"","MI","GENESEE","26","49","5.727806079","13.23112543","391","2955153"
"","MI","GLADWIN","26","51","1.468557064","","","179658"
"","MI","GOGEBIC","26","53","","","","113133"
"","MI","GRAND TRAVERSE","26","55","1.543360109","","","617914"
"","MI","GRATIOT","26","57","4.190492073","","","295413"
"","MI","HILLSDALE","26","59","2.900447144","","","325186"
"","MI","HOUGHTON","26","61","","","","256281"
"","MI","HURON","26","63","","","","229431"
"","MI","INGHAM","26","65","2.682268256","3.747032755","74","1974896"
"","MI","IONIA","26","67","2.665192392","","","448961"
"","MI","IOSCO","26","69","","","","180314"
"","MI","IRON","26","71","1.986304091","","","82121"
"","MI","ISABELLA","26","73","1.420177432","","","491878"
"","MI","JACKSON","26","75","2.860354357","4.015451457","45","1120671"
"","MI","KALAMAZOO","26","77","2.790497043","3.616248255","64","1769790"
"","MI","KALKASKA","26","79","1.492718222","","","120816"
"","MI","KENT","26","81","2.718928979","3.17951346","136","4277384"
"","MI","KEWEENAW","26","83","","","","15240"
"","MI","LAKE","26","85","1.913716503","","","80417"
"","MI","LAPEER","26","87","4.908299051","","","619625"
"","MI","LEELANAU","26","89","","","","152133"
"","MI","LENAWEE","26","91","3.913200556","","","697947"
"","MI","LIVINGSTON","26","93","4.892096498","","","1278555"
"","MI","LUCE","26","95","","","","45884"
"","MI","MACKINAC","26","97","","","","77832"
"","MI","MACOMB","26","99","10.85607709","3.561846313","211","5923894"
"","MI","MANISTEE","26","101","1.967252276","","","172682"
"","MI","MARQUETTE","26","103","1.704196429","","","470956"
"","MI","MASON","26","105","2.147234873","","","200831"
"","MI","MECOSTA","26","107","1.818840533","","","301408"
"","MI","MENOMINEE","26","109","","","","167683"
"","MI","MIDLAND","26","111","4.70414627","","","585307"
"","MI","MISSAUKEE","26","113","1.627471723","","","104886"
"","MI","MONROE","26","115","14.36189662","","","1059465"
"","MI","MONTCALM","26","117","2.567518007","","","442441"
"","MI","MONTMORENCY","26","119","","","","67236"
"","MI","MUSKEGON","26","121","2.906654258","4.736142835","57","1203511"
"","MI","NEWAYGO","26","123","3.211054256","","","338502"
"","MI","OAKLAND","26","125","10.38365089","3.809960129","324","8504026"
"","MI","OCEANA","26","127","3.733514666","","","185570"
"","MI","OGEMAW","26","129","","","","150661"
"","MI","ONTONAGON","26","131","","","","46028"
"","MI","OSCEOLA","26","133","1.506022532","","","163835"
"","MI","OSCODA","26","135","1.782743047","","","60336"
"","MI","OTSEGO","26","137","","","","169210"
"","MI","OTTAWA","26","139","2.813795313","1.387771703","26","1873507"
"","MI","PRESQUE ISLE","26","141","","","","92923"
"","MI","ROSCOMMON","26","143","","","","170063"
"","MI","SAGINAW","26","145","8.401739685","10.56243151","147","1391725"
"","MI","ST CLAIR","26","147","3.183773285","2.554222173","29","1135375"
"","MI","ST JOSEPH","26","149","3.110560636","","","428527"
"","MI","SANILAC","26","151","1.872711079","","","299061"
"","MI","SCHOOLCRAFT","26","153","","","","58692"
"","MI","SHIAWASSEE","26","155","7.221939625","","","490011"
"","MI","TUSCOLA","26","157","8.713862534","","","386434"
"","MI","VAN BUREN","26","159","2.493471228","","","531042"
"","MI","WASHTENAW","26","161","10.9472557","2.498311592","61","2441649"
"","MI","WAYNE","26","163","10.38673064","20.23215389","2561","12658069"
"","MI","WEXFORD","26","165","1.9230638","","","228894"
"","MN","AITKIN","27","1","1.64668482","","","112392"
"","MN","ANOKA","27","3","2.916692653","1.454205155","34","2338047"
"","MN","BECKER","27","5","1.673319273","","","229473"
"","MN","BELTRAMI","27","7","3.079871569","","","314078"
"","MN","BENTON","27","9","1.479648283","","","271515"
"","MN","BIG STONE","27","11","","","","36522"
"","MN","BLUE EARTH","27","13","1.456870668","","","449971"
"","MN","BROWN","27","15","","","","179463"
"","MN","CARLTON","27","17","1.669664006","","","247381"
"","MN","CARVER","27","19","2.930397879","","","649779"
"","MN","CASS","27","21","2.715319934","","","199638"
"","MN","CHIPPEWA","27","23","","","","85901"
"","MN","CHISAGO","27","25","1.313932777","","","375482"
"","MN","CLAY","27","27","1.069524665","","","416508"
"","MN","CLEARWATER","27","29","3.168714109","","","60908"
"","MN","COOK","27","31","","","","36444"
"","MN","COTTONWOOD","27","33","","","","81704"
"","MN","CROW WING","27","35","1.975379896","","","438877"
"","MN","DAKOTA","27","37","2.757667586","1.13563088","32","2817817"
"","MN","DODGE","27","39","1.134818919","","","140968"
"","MN","DOUGLAS","27","41","1.592107777","","","254250"
"","MN","FARIBAULT","27","43","","","","101176"
"","MN","FILLMORE","27","45","0.977717811","","","146151"
"","MN","FREEBORN","27","47","","","","217799"
"","MN","GOODHUE","27","49","1.144204253","","","323633"
"","MN","GRANT","27","51","","","","42041"
"","MN","HENNEPIN","27","53","2.627527181","3.633884879","298","8200590"
"","MN","HOUSTON","27","55","","","","132535"
"","MN","HUBBARD","27","57","3.448665654","","","143339"
"","MN","ISANTI","27","59","1.193646197","","","266550"
"","MN","ITASCA","27","61","2.379231443","","","316460"
"","MN","JACKSON","27","63","","","","71936"
"","MN","KANABEC","27","65","","","","113251"
"","MN","KANDIYOHI","27","67","1.456673669","","","295472"
"","MN","KITTSON","27","69","","","","31691"
"","MN","KOOCHICHING","27","71","2.228631602","","","92408"
"","MN","LAC QUI PARLE","27","73","","","","50151"
"","MN","LAKE","27","75","1.584228477","","","75703"
"","MN","LAKE OF THE WOODS","27","77","","","","28056"
"","MN","LE SUEUR","27","79","1.162719368","","","194146"
"","MN","LINCOLN","27","81","","","","40951"
"","MN","LYON","27","83","","","","180036"
"","MN","MC LEOD","27","85","","","","254484"
"","MN","MAHNOMEN","27","87","","","","38162"
"","MN","MARSHALL","27","89","2.21720733","","","66275"
"","MN","MARTIN","27","91","","","","144295"
"","MN","MEEKER","27","93","1.014927407","","","162482"
"","MN","MILLE LACS","27","95","1.205385663","","","181766"
"","MN","MORRISON","27","97","1.76286697","","","231660"
"","MN","MOWER","27","99","1.198938007","","","274221"
"","MN","MURRAY","27","101","","","","60497"
"","MN","NICOLLET","27","103","","","","229409"
"","MN","NOBLES","27","105","","","","150373"
"","MN","NORMAN","27","107","1.004397828","","","47287"
"","MN","OLMSTED","27","109","1.199704459","","","1021952"
"","MN","OTTER TAIL","27","111","","","","402152"
"","MN","PENNINGTON","27","113","2.91711956","","","97902"
"","MN","PINE","27","115","1.266790006","","","206037"
"","MN","PIPESTONE","27","117","2.262220859","","","66303"
"","MN","POLK","27","119","","","","220687"
"","MN","POPE","27","121","1.450659835","","","76874"
"","MN","RAMSEY","27","123","2.792028496","3.679042542","133","3615071"
"","MN","RED LAKE","27","125","","","","28599"
"","MN","REDWOOD","27","127","","","","111308"
"","MN","RENVILLE","27","129","","","","108427"
"","MN","RICE","27","131","1.124459997","","","450908"
"","MN","ROCK","27","133","2.491956025","","","67212"
"","MN","ROSEAU","27","135","","","","109567"
"","MN","ST LOUIS","27","137","1.683342853","1.710881061","24","1402786"
"","MN","SCOTT","27","139","2.681772889","","","930238"
"","MN","SHERBURNE","27","141","2.655503038","","","623936"
"","MN","SIBLEY","27","143","1.172957426","","","105900"
"","MN","STEARNS","27","145","1.241681972","","","1056550"
"","MN","STEELE","27","147","","","","255672"
"","MN","STEVENS","27","149","","","","68203"
"","MN","SWIFT","27","151","","","","67832"
"","MN","TODD","27","153","1.781755651","","","172654"
"","MN","TRAVERSE","27","155","","","","24531"
"","MN","WABASHA","27","157","1.148746144","","","150965"
"","MN","WADENA","27","159","2.010127828","","","96446"
"","MN","WASECA","27","161","1.164562044","","","133581"
"","MN","WASHINGTON","27","163","1.987958131","1.421175395","24","1688743"
"","MN","WATONWAN","27","165","","","","78045"
"","MN","WILKIN","27","167","","","","45993"
"","MN","WINONA","27","169","1.028256841","","","359372"
"","MN","WRIGHT","27","171","2.840423007","","","881403"
"","MN","YELLOW MEDICINE","27","173","","","","72077"
"","MS","ADAMS","28","1","12.18035155","13.29911029","30","225579"
"","MS","ALCORN","28","3","6.787658632","","","260002"
"","MS","AMITE","28","5","10.73403161","","","91299"
"","MS","ATTALA","28","7","9.203385123","","","135753"
"","MS","BENTON","28","9","8.464805122","","","60352"
"","MS","BOLIVAR","28","11","21.84520166","18.80382595","45","239313"
"","MS","CALHOUN","28","13","7.968397519","","","104060"
"","MS","CARROLL","28","15","15.58903286","","","73386"
"","MS","CHICKASAW","28","17","5.016058074","","","121952"
"","MS","CHOCTAW","28","19","7.275399777","","","59263"
"","MS","CLAIBORNE","28","21","19.67235608","","","66778"
"","MS","CLARKE","28","23","11.02528409","","","116016"
"","MS","CLAY","28","25","6.08426409","","","143831"
"","MS","COAHOMA","28","27","21.52978552","33.24541767","60","180476"
"","MS","COPIAH","28","29","14.73274054","","","204241"
"","MS","COVINGTON","28","31","8.645270571","","","136566"
"","MS","DE SOTO","28","33","14.37953028","4.36030414","50","1146709"
"","MS","FORREST","28","35","7.203731346","10.00462478","53","529755"
"","MS","FRANKLIN","28","37","13.00842973","","","55971"
"","MS","GEORGE","28","39","11.22617492","","","159196"
"","MS","GREENE","28","41","13.33787259","","","100280"
"","MS","GRENADA","28","43","12.96618174","22.28587534","34","152563"
"","MS","HANCOCK","28","45","5.682395467","","","311753"
"","MS","HARRISON","28","47","6.24564239","8.389123501","112","1335062"
"","MS","HINDS","28","49","13.55403633","23.07460712","397","1720506"
"","MS","HOLMES","28","51","10.60654172","17.93105509","24","133846"
"","MS","HUMPHREYS","28","53","16.68465912","","","64778"
"","MS","ISSAQUENA","28","55","15.06365094","","","9988"
"","MS","ITAWAMBA","28","57","4.722902206","","","163821"
"","MS","JACKSON","28","59","10.56965329","5.009774172","49","978088"
"","MS","JASPER","28","61","10.47500144","","","118405"
"","MS","JEFFERSON","28","63","11.40003747","","","53951"
"","MS","JEFFERSON DAVIS","28","65","10.21431661","","","85721"
"","MS","JONES","28","67","9.529486286","7.352879388","35","476004"
"","MS","KEMPER","28","69","9.612863087","","","72449"
"","MS","LAFAYETTE","28","71","7.693505399","","","343587"
"","MS","LAMAR","28","73","9.164515229","5.545458899","22","396721"
"","MS","LAUDERDALE","28","75","9.520981775","12.2965281","69","561134"
"","MS","LAWRENCE","28","77","12.36279107","","","89304"
"","MS","LEAKE","28","79","9.406447191","","","164296"
"","MS","LEE","28","81","5.029675083","5.452785692","32","586856"
"","MS","LEFLORE","28","83","14.93346255","15.13256573","34","224681"
"","MS","LINCOLN","28","85","12.51224603","10.25855666","25","243699"
"","MS","LOWNDES","28","87","6.378866679","7.665405069","32","417460"
"","MS","MADISON","28","89","14.21675258","8.246621094","56","679066"
"","MS","MARION","28","91","9.988917359","16.65941176","31","186081"
"","MS","MARSHALL","28","93","13.5789526","11.24763412","29","257832"
"","MS","MONROE","28","95","5.783514093","","","256727"
"","MS","MONTGOMERY","28","97","12.34811815","","","75202"
"","MS","NESHOBA","28","99","10.0289296","","","207242"
"","MS","NEWTON","28","101","10.27057989","","","152036"
"","MS","NOXUBEE","28","103","6.758944599","","","79708"
"","MS","OKTIBBEHA","28","105","6.124113212","","","337048"
"","MS","PANOLA","28","107","9.906518489","11.55773501","28","242262"
"","MS","PEARL RIVER","28","109","6.902063146","","","389197"
"","MS","PERRY","28","111","9.20021142","","","85450"
"","MS","PIKE","28","113","11.30810126","14.20303235","40","281630"
"","MS","PONTOTOC","28","115","4.938524984","","","211051"
"","MS","PRENTISS","28","117","5.384707431","","","177781"
"","MS","QUITMAN","28","119","18.33388891","","","56394"
"","MS","RANKIN","28","121","13.82840481","4.173825938","42","1006271"
"","MS","SCOTT","28","123","7.235675829","16.18532194","32","197710"
"","MS","SHARKEY","28","125","17.42503447","","","34176"
"","MS","SIMPSON","28","127","14.81884664","","","192317"
"","MS","SMITH","28","129","6.934242081","","","114608"
"","MS","STONE","28","131","6.90080149","","","124088"
"","MS","SUNFLOWER","28","133","19.53908181","14.3433704","29","202184"
"","MS","TALLAHATCHIE","28","135","17.40405019","","","106143"
"","MS","TATE","28","137","6.888922745","","","199410"
"","MS","TIPPAH","28","139","7.553177273","","","154542"
"","MS","TISHOMINGO","28","141","5.203881635","","","136734"
"","MS","TUNICA","28","143","11.5642977","","","74705"
"","MS","UNION","28","145","6.099820282","","","191664"
"","MS","WALTHALL","28","147","13.27459057","","","106801"
"","MS","WARREN","28","149","19.42813465","10.93315998","37","338420"
"","MS","WASHINGTON","28","151","18.46171325","22.59663593","80","354035"
"","MS","WAYNE","28","153","8.907304387","17.2705606","25","144755"
"","MS","WEBSTER","28","155","8.359633303","","","70721"
"","MS","WILKINSON","28","157","12.22798723","","","67484"
"","MS","WINSTON","28","159","7.571143512","","","132965"
"","MS","YALOBUSHA","28","161","10.70917921","","","87879"
"","MS","YAZOO","28","163","17.0815017","","","196993"
"","MO","ADAIR","29","1","","","","179176"
"","MO","ANDREW","29","3","2.731539857","","","120765"
"","MO","ATCHISON","29","5","","","","39206"
"","MO","AUDRAIN","29","7","2.989437627","","","179656"
"","MO","BARRY","29","9","2.685111767","","","249800"
"","MO","BARTON","29","11","3.455846479","","","86496"
"","MO","BATES","29","13","3.037074582","","","118139"
"","MO","BENTON","29","15","3.602926606","","","132785"
"","MO","BOLLINGER","29","17","3.147422654","","","86831"
"","MO","BOONE","29","19","3.004866381","3.277399056","38","1159456"
"","MO","BUCHANAN","29","21","3.298543944","4.317671911","27","625337"
"","MO","BUTLER","29","23","3.431645335","","","299803"
"","MO","CALDWELL","29","25","","","","64583"
"","MO","CALLAWAY","29","27","2.962323477","","","310303"
"","MO","CAMDEN","29","29","5.021667206","","","306556"
"","MO","CAPE GIRARDEAU","29","31","3.316251112","","","534025"
"","MO","CARROLL","29","33","","","","64568"
"","MO","CARTER","29","35","4.182128927","","","43649"
"","MO","CASS","29","37","8.74127851","3.150025701","22","698407"
"","MO","CEDAR","29","39","3.879386878","","","97638"
"","MO","CHARITON","29","41","","","","54212"
"","MO","CHRISTIAN","29","43","3.293405738","","","549830"
"","MO","CLARK","29","45","","","","49286"
"","MO","CLAY","29","47","12.58410758","3.367270764","53","1573975"
"","MO","CLINTON","29","49","3.367032986","","","144267"
"","MO","COLE","29","51","3.190009562","","","532172"
"","MO","COOPER","29","53","3.343676115","","","123004"
"","MO","CRAWFORD","29","55","3.429023131","","","172988"
"","MO","DADE","29","57","3.697567631","","","54249"
"","MO","DALLAS","29","59","3.831657854","","","116978"
"","MO","DAVIESS","29","61","","","","58312"
"","MO","DE KALB","29","63","3.041975789","","","89792"
"","MO","DENT","29","65","4.604730942","","","109384"
"","MO","DOUGLAS","29","67","3.480072946","","","95509"
"","MO","DUNKLIN","29","69","6.317208658","","","223027"
"","MO","FRANKLIN","29","71","5.678655839","2.953844076","21","710938"
"","MO","GASCONADE","29","73","2.869616445","","","105584"
"","MO","GENTRY","29","75","","","","47512"
"","MO","GREENE","29","77","3.519666429","4.312126058","84","1947995"
"","MO","GRUNDY","29","79","","","","71809"
"","MO","HARRISON","29","81","","","","61922"
"","MO","HENRY","29","83","3.315028218","","","155267"
"","MO","HICKORY","29","85","3.195588765","","","66248"
"","MO","HOLT","29","87","","","","33322"
"","MO","HOWARD","29","89","2.746237369","","","71243"
"","MO","HOWELL","29","91","5.319651977","","","281962"
"","MO","IRON","29","93","4.026651502","","","73532"
"","MO","JACKSON","29","95","8.83406434","16.52468695","781","4726262"
"","MO","JASPER","29","97","3.109484462","3.062963503","25","816203"
"","MO","JEFFERSON","29","99","6.680211349","2.538049593","39","1536613"
"","MO","JOHNSON","29","101","12.85502556","","","373529"
"","MO","KNOX","29","103","","","","28624"
"","MO","LACLEDE","29","105","5.118825417","","","248512"
"","MO","LAFAYETTE","29","107","13.54502349","","","231997"
"","MO","LAWRENCE","29","109","3.474827421","","","268749"
"","MO","LEWIS","29","111","2.308353933","","","71293"
"","MO","LINCOLN","29","113","1.849888317","","","371238"
"","MO","LINN","29","115","","","","88042"
"","MO","LIVINGSTON","29","117","","","","105288"
"","MO","MC DONALD","29","119","2.909572871","","","160292"
"","MO","MACON","29","121","","","","108616"
"","MO","MADISON","29","123","3.969143663","","","86500"
"","MO","MARIES","29","125","4.91321915","","","63801"
