LEAR_ID,AGENCYNAME,CITY,ZIPCODE,STATE,COUNTY,FIPS,ORI9,geocode_status,geocode_success,geo_formatted_address,lat,lng
631222,SAINT ALBANS POLICE DEPARTMENT,SAINT ALBANS,25177,WV, ,54039,WV0200500,OK,1,"St Albans, WV 25177, USA",38.3804325,-81.8552196
631248,TYLER COUNTY SHERIFF'S OFFICE,MIDDLEBOURNE,26149,WV,TYLER,54095,WV0480000,OK,1,"Wick, WV 26149, USA",39.4789196,-80.8765205
631457,FENNIMORE POLICE DEPARTMENT,FENNIMORE,53809,WI,GRANT,55043,WI0220300,OK,1,"Fennimore, WI 53809, USA",42.9983775,-90.62041649999999
631465,FORT ATKINSON POLICE DEPARTMENT,FORT ATKINSON,53538,WI,JEFFERSON,55055,WI0280100,OK,1,"Fort Atkinson, WI 53538, USA",42.9164307,-88.8455037
631510,HARTFORD POLICE DEPARTMENT,HARTFORD,53027,WI,WASHINGTON, ,WI0670200,OK,1,"Hartford, WI 53027, USA",43.2987468,-88.38219889999999
631922,BELLINGHAM POLICE DEPARTMENT,BELLINGHAM,98225,WA,WHATCOM,53073,WA0370100,OK,1,"Bellingham, WA 98225, USA",48.7562157,-122.4894588
632375,CHRISTIANSBURG POLICE DEPARTMENT,CHRISTIANSBURG,24073,VA,MONTGOMERY,51121,VA0600300,OK,1,"CHRISTIANSBRG, VA 24073, USA",37.1451383,-80.4326521
632402,DUMFRIES POLICE DEPARTMENT,DUMFRIES,22026,VA,PRINCE WILLIAM,51153,VA0750600,OK,1,"Dumfries, VA 22026, USA",38.5690265,-77.2922332
632460,HERNDON POLICE DEPARTMENT,HERNDON,20170,VA, ,51059,VA0290200,OK,1,"Herndon, VA 20170, USA",38.9808589,-77.3841197
632643,VIENNA POLICE DEPARTMENT,VIENNA,22180,VA,FAIRFAX,51059,VA0290300,OK,1,"Vienna, VA 22180, USA",38.8950354,-77.2577571
632709,ENOCH CITY POLICE DEPARTMENT,ENOCH,84721,UT,IRON,49021,UT0110800,OK,1,"Cedar City, UT 84721, USA",37.8355754,-113.1441558
632774,SALEM POLICE DEPARTMENT,SALEM,84653,UT,UTAH,49049,UT0251000,OK,1,"Salem, UT 84653, USA",39.9968961,-111.6302998
632803,TOOELE COUNTY SHERIFF'S OFFICE,TOOELE,84074,UT,TOOELE,49045,UT0230000,OK,1,"Tooele, UT 84074, USA",40.5916513,-112.3099336
632915,COWAN POLICE DEPARTMENT,COWAN,37318,TN,FRANKLI,47051,TN0260300,OK,1,"Cowan, TN 37318, USA",35.1760482,-85.986639
633017,JONESBOROUGH POLICE DEPARTMENT,JONESBOROUGH,37659,TN,WASHINGTON,47179,TN0900200,OK,1,"Jonesborough, TN 37659, USA",36.3091869,-82.49693309999999
633115,PARIS POLICE DEPARTMENT,PARIS,38242,TN,HENRY,47079,TN0400100,OK,1,"Paris, TN 38242, USA",36.2942119,-88.28504199999999
633181,SUMNER COUNTY SHERIFF'S OFFICE,GALLATIN,37066,TN,SUMNER,47165,TN0830000,OK,1,"Gallatin, TN 37066, USA",36.40516909999999,-86.438974
633229,WARREN COUNTY SHERIFF'S OFFICE,MCMINNVILLE,37110,TN,WARREN,47177,TN0890000,OK,1,"McMinnville, TN 37110, USA",35.6214097,-85.7256372
633309,GREGORY POLICE DEPARTMENT,GREGORY,57533,SD,GREGORY,46053,SD0260100,OK,1,"Iona, SD 57533, USA",43.4412863,-99.41171969999999
633394,STURGIS POLICE DEPARTMENT,STURGIS,57785,SD,MEADE,46093,SD0460100,OK,1,"Marcus, SD 57785, USA",44.4154703,-103.5090025
633443,BELTON POLICE DEPARTMENT,BELTON,29627,SC,ANDERSON,45007,SC0040200,OK,1,"Belton, SC 29627, USA",34.5215816,-82.49693309999999
633482,CLEMSON POLICE DEPARTMENT,CLEMSON,29631,SC,"PICKENS COUNTY, SC",45077,SC0390200,OK,1,"Clemson, SC 29631, USA",34.6790356,-82.82636149999999
633623,NINETY SIX POLICE DEPARTMENT,NINETY SIX,29666,SC,"GREENWOOD, S.C.",45047,SC0240400,OK,1,"Ninety Six, SC 29666, USA",34.1146013,-81.9971108
633816,NARRAGANSETT POLICE,NARRAGANSETT,2882,RI,WASHINGTON,44009,RI0050100,ZERO_RESULTS,0,,0.0,0.0
633988,BRIGHTON TOWNSHIP POLICE DEPARTMENT,BEAVER,15009,PA,BEAVER,42007,PA0040900,OK,1,"Vanport, PA 15009, USA",40.6989853,-80.38813329999999
634265,FRANKLIN COUNTY SHERIFF'S OFFICE,CHAMBERSBURG,17201,PA,FRANKLIN,42055,PA0280000,OK,1,"Chambersburg, PA 17201, USA",39.9847065,-77.665066
634540,MECHANICSBURG POLICE DEPARTMENT,MECHANICSBURG,17055,PA,CUMBERLAND,42041,PA0210700,OK,1,"Mechanicsburg, PA 17055, USA",40.1732512,-76.9988669
634674,NORTHERN YORK COUNTY REGIONAL POLICE,DOVER,17315,PA,YORK,42133,PA0671500,OK,1,"York, PA 17315, USA",40.0251254,-76.8490328
634675,NORTH FAYETTE TOWNSHIP POLICE DEPARTMENT,OAKDALE,15071,PA,ALLEGHENY,42003,PA0020Y00,OK,1,"Noblestown, PA 15071, USA",40.4109734,-80.1986649
634807,POCONO MOUNTAIN REGL POLICE DEPARTMENT,POCONO SUMMIT,18346,PA,MONROE,42089,PA0450900,OK,1,"Pocono Summit, PA 18346, USA",41.12050840000001,-75.40533669999999
634830,RADNOR TOWNSHIP POLICE DEPARTMENT,WAYNE,19087,PA,DELAWARE,42045,PA0232600,OK,1,"Chesterbrook, PA 19087, USA",40.0600713,-75.3995089
634895,SCRANTON CITY POLICE DEPARTMENT,SCRANTON,18503,PA, ,42069,PA0350400,OK,1,"Scranton, PA 18503, USA",41.4108493,-75.6659016
634911,SHARPSVILLE BOROUGH POLICE DEPARTMENT,SHARPSVILLE,16150,PA,MERCER,42085,PA0430700,OK,1,"Sharpsville, PA 16150, USA",41.2973175,-80.4882672
635151,WEST PITTSTON BOROUGH POLICE DEPARTMENT,WEST PITTSTON,18643,PA,LUZERNE,42079,PA0402500,OK,1,"Exeter, PA 18643, USA",41.3679249,-75.841775
635173,WILKES BARRE TOWNSHIP POLICE DEPARTMENT,WILKES BARRE,18702,PA,LUZERNE,42079,PA0402700,OK,1,"Bear Creek Village, PA 18702, USA",41.24262,-75.87835679999999
635193,YEADON BOROUGH POLICE DEPARTMENT,YEADON,19050,PA,DELAWARE,42045,PA0233900,OK,1,"East Lansdowne, PA 19050, USA",39.9372847,-75.2654063
635217,BENSON POLICE DEPARTMENT,BENSON,85602,AZ,COCHISE,4003,AZ0020100,OK,1,"Benson, AZ 85602, USA",32.1500959,-110.3785438
635627,FIREBAUGH POLICE DEPARTMENT,FIREBAUGH,93622,CA,FRESNO,6019,CA0100300,OK,1,"Firebaugh, CA 93622, USA",36.8114708,-120.5739579
636171,BOULDER COUNTY SHERIFF'S OFFICE,BOULDER,80301,CO,BOULDER,8013,CO0070000,OK,1,"Boulder, CO 80301, USA",40.04065060000001,-105.2077798
636212,CUSTER COUNTY SHERIFF'S OFFICE,WESTCLIFFE,81252,CO,CUSTER,8027,CO0140000,OK,1,"Westcliffe, CO 81252, USA",38.03648889999999,-105.5005483
636295,LA JARA POLICE DEPARTMENT,LA JARA,81140,CO,CONEJOS,8021,CO0110300,OK,1,"La Jara, CO 81140, USA",37.3128275,-106.0875326
636443,BRISTOL POLICE DEPARTMENT,BRISTOL,6010,CT,HARTFORD,9003,CT0001700,ZERO_RESULTS,0,,0.0,0.0
636502,MIDDLETOWN POLICE DEPARTMENT,MIDDLETOWN,6457,CT,MIDDLESEX,9007,CT0008300,ZERO_RESULTS,0,,0.0,0.0
636506,MONROE POLICE DEPARTMENT,MONROE,6468,CT,FAIRFIELD,9001,CT0008500,ZERO_RESULTS,0,,0.0,0.0
636573,WILTON POLICE DEPARTMENT,WILTON,6897,CT,FAIRFIELD,9001,CT0016100,ZERO_RESULTS,0,,0.0,0.0
636725,DUNNELLON POLICE DEPARTMENT,DUNNELLON,34432,FL,MARION,12083,FL0420300,OK,1,"Dunnellon, FL 34432, USA",29.0846585,-82.36688699999999
636768,FORT WALTON BEACH POLICE DEPARTMENT,FORT WALTON BEACH,32548,FL,OKALOOSA,12091,FL0460200,OK,1,"Fort Walton Beach, FL 32548, USA",30.4034846,-86.61071059999999
636862,LIGHTHOUSE POINT POLICE DEPARTMENT,LIGHTHOUSE POINT,33064,FL,BROWARD,12011,FL0062000,OK,1,"Pompano Beach, FL 33064, USA",26.2778269,-80.109357
637183,CENTERVILLE POLICE DEPARTMENT,CENTERVILLE,31028,GA,HOUSTON,13153,GA0760300,OK,1,"Centerville, GA 31028, USA",32.6245327,-83.68536759999999
637271,DECATUR POLICE DEPARTMENT,DECATUR,30030,GA,DEKALB,13089,GA0440100,OK,1,"Decatur, GA 30030, USA",33.7709887,-84.29633919999999
637284,DOERUN POLICE DEPARTMENT,DOERUN,31744,GA,COLQUITT,13071,GA0350300,OK,1,"Doerun, GA 31744, USA",31.3134239,-83.9214896
637580,NASHVILLE POLICE DEPARTMENT,NASHVILLE,31639,GA,BERRIEN,13019,GA0100100,OK,1,"Nashville, GA 31639, USA",31.2207295,-83.2077645
637589,NORMAN PARK POLICE DEPARTMENT,NORMAN PARK,31771,GA,COLQUITT, ,GA0350400,OK,1,"Norman Park, GA 31771, USA",31.2664145,-83.6561215
637671,ROCHELLE POLICE DEPARTMENT,ROCHELLE,31079,GA,WILCOX,13315,GA1560200,OK,1,"Rochelle, GA 31079, USA",31.8921048,-83.4430118
637745,TEMPLE POLICE DEPARTMENT,TEMPLE,30179,GA,CARROLL,13045,GA0220400,OK,1,"Temple, GA 30179, USA",33.76255830000001,-85.0025539
637943,DECATUR COUNTY SHERIFF'S OFFICE,LEON,50144,IA,DECATUR,19053,IA0270000,OK,1,"Leon, IA 50144, USA",40.69719569999999,-93.7029002
638146,NORTH LIBERTY POLICE DEPARTMENT,NORTH LIBERTY,52317,IA,JOHNSON,19103,IA0520500,OK,1,"North Liberty, IA 52317, USA",41.7591129,-91.627507
638326,FREMONT COUNTY SHERIFF'S OFFICE,SAINT ANTHONY,83445,ID,FREMONT,16043,ID0220000,OK,1,"St Anthony, ID 83445, USA",43.99077980000001,-111.6922073
638485,BENSENVILLE POLICE DEPARTMENT,BENSENVILLE,60106,IL,DUPAGE,17043,IL0220200,OK,1,"Bensenville, IL 60106, USA",41.9508814,-87.94328370000001
638562,CENTRALIA POLICE DEPARTMENT,CENTRALIA,62801,IL,MARION,17121,IL0610200,OK,1,"Centralia, IL 62801, USA",38.5284799,-89.1316987
638589,CHRISTOPHER POLICE DEPARTMENT,CHRISTOPHER,62822,IL,FRANKLIN,17055,IL0280200,OK,1,"Christopher, IL 62822, USA",37.9773164,-89.0537655
638631,CRYSTAL LAKE POLICE DEPARTMENT,CRYSTAL LAKE,60014,IL,MCHENRY,17111,IL0560300,OK,1,"VLG OF LAKEWD, IL 60014, USA",42.23404559999999,-88.3336477
638935,LASALLE COUNTY SHERIFF'S OFFICE,OTTAWA,61350,IL,LASALLE,17099,IL0500000,OK,1,"Ottawa, IL 61350, USA",41.375388,-88.8455037
638979,MACOUPIN COUNTY SHERIFF'S OFFICE,CARLINVILLE,62626,IL,MACOUPIN,17117,IL0590000,OK,1,"Enos, IL 62626, USA",39.2790474,-89.8879304
638996,MAROA POLICE DEPARTMENT,MAROA,61756,IL,MACON,17115,IL0580300,OK,1,"Maroa, IL 61756, USA",40.0381574,-88.96053649999999
639430,WESTERN SPRINGS POLICE DEPARTMENT,WESTERN SPRINGS,60558,IL,COOK,17031,IL0167B00,OK,1,"Western Springs, IL 60558, USA",41.8061539,-87.8991514
639526,BROOKLYN POLICE DEPARTMENT,BROOKLYN,46111,IN,MORGAN,18109,IN0550300,OK,1,"Brooklyn, IN 46111, USA",39.5397875,-86.3693536
639743,JEFFERSONVILLE POLICE DEPARTMENT,JEFFERSONVILLE,47130,IN,CLARK,18019,IN0100300,OK,1,"Watson, IN 47130, USA",38.3325704,-85.6948458
639809,MCCORDSVILLE POLICE DEPARTMENT,MCCORDSVILLE,46055,IN,HANCOCK,18059,IN0300700,OK,1,"McCordsville, IN 46055, USA",39.8887899,-85.9100089
639872,NORTH LIBERTY POLICE DEPARTMENT,NORTH LIBERTY,46554,IN,SAINT JOSEPH,18141,IN0710600,OK,1,"North Liberty, IN 46554, USA",41.6060508,-86.438974
639920,PRINCETON POLICE DEPARTMENT,PRINCETON,47670,IN,GIBSON,18051,IN0260100,OK,1,"Princeton, IN 47670, USA",38.3544747,-87.55936129999999
640833,OWENSBORO POLICE DEPARTMENT,OWENSBORO,42303,KY,DAVIESS,21059,KY0300100,OK,1,"Owensboro, KY 42303, USA",37.750555,-87.0424393
640965,BALL POLICE DEPARTMENT,BALL,71405,LA,RAPIDES PARISH,22079,LA0401000,OK,1,"Pineville, LA 71405, USA",31.4061799,-92.396174
640986,BREAUX BRIDGE POLICE DEPARTMENT,BREAUX BRIDGE,70517,LA,ST MARTIN,22099,LA0500100,OK,1,"Butte La Rose, LA 70517, USA",30.3090469,-91.7344155
641127,KENTWOOD POLICE DEPARTMENT,KENTWOOD,70444,LA,TANGIPAHOA PARISH,22105,LA0530200,OK,1,"New Zion, LA 70444, USA",30.9408204,-90.4879916
641333,WELSH POLICE DEPARTMENT,WELSH,70591,LA,JEFFERSON DAVIS PARISH,22053,LA0270400,OK,1,"Welsh, LA 70591, USA",30.2672346,-92.8178291
641352,ACUSHNET POLICE DEPARTMENT,ACUSHNET,2743,MA, ,25005,MA0030100,ZERO_RESULTS,0,,0.0,0.0
641386,BOLTON POLICE DEPARTMENT,BOLTON,1740,MA,WORCESTER,25027,MA0140700,ZERO_RESULTS,0,,0.0,0.0
641604,NEEDHAM POLICE DEPARTMENT,NEEDHAM,2492,MA,NORFOLK,25021,MA0111600,ZERO_RESULTS,0,,0.0,0.0
641685,SOMERSET POLICE DEPARTMENT,SOMERSET,2726,MA,BRISTOL,25005,MA0031700,ZERO_RESULTS,0,,0.0,0.0
641746,WEST BRIDGEWATER POLICE DEPARTMENT,WEST BRIDGEWATER,2379,MA,PLYMOUTH,25023,MA0122600,ZERO_RESULTS,0,,0.0,0.0
641968,CARRABASSETT VALLEY POLICE DEPARTMENT,CARRABASSETT VALLEY,4947,ME,FRANKLIN,23007,ME0040700,ZERO_RESULTS,0,,0.0,0.0
642080,SOUTHWEST HARBOR POLICE DEPARTMENT,SOUTHWEST HARBOR,4679,ME,HANCOCK,23009,ME0050800,ZERO_RESULTS,0,,0.0,0.0
642207,COLUMBIA HEIGHTS POLICE DEPARTMENT,MINNEAPOLIS,55421,MN,ANOKA,27003,MN0020400,OK,1,"St Anthony, MN 55421, USA",45.0563001,-93.25994589999999
642424,NEW BRIGHTON DEPARTMENT OF PUBLIC SAFETY,NEW BRIGHTON,55112,MN,RAMSEY,27123,MN0620600,OK,1,"St Paul, MN 55112, USA",45.0766457,-93.20151760000002
642504,SAINT ANTHONY POLICE DEPARTMENT,MINNEAPOLIS,55418,MN,HENNEPIN,27053,MN0272000,OK,1,"ST ANTHNY VLG, MN 55418, USA",45.0196219,-93.2355522
642625,AURORA POLICE DEPARTMENT,AURORA,65605,MO,LAWRENCE,29109,MO0550100,OK,1,"Jenkins, MO 65605, USA",37.0032977,-93.72320049999999
642653,BILLINGS POLICE DEPARTMENT,BILLINGS,65610,MO,CHRISTIAN,29043,MO0220100,OK,1,"Billings, MO 65610, USA",37.0511495,-93.56102600000001
642697,CAMERON POLICE DEPARTMENT,CAMERON,64429,MO,CLINTON,29049,MO0250100,OK,1,"Cameron, MO 64429, USA",39.7184481,-94.2538452
642707,CARTER COUNTY SHERIFF'S OFFICE,VAN BUREN,63965,MO,CARTER,29035,MO0180000,OK,1,"Van Buren, MO 63965, USA",36.906743,-91.02032240000001
642737,CLEVELAND POLICE DEPARTMENT,CLEVELAND,64734,MO,CASS,29037,MO0191100,OK,1,"West Line, MO 64734, USA",38.6682133,-94.58307889999999
642930,KIRKWOOD POLICE DEPARTMENT,KIRKWOOD,63122,MO,ST. LOUIS,29189,MO0954300,OK,1,"St. Louis, MO 63122, USA",38.5787831,-90.4219444
642984,MAPLEWOOD POLICE DEPARTMENT,MAPLEWOOD,63143,MO,ST. LOUIS,29189,MO0954800,OK,1,"St. Louis, MO 63143, USA",38.61321179999999,-90.32072989999999
643009,MILLER COUNTY SHERIFF'S OFFICE,TUSCUMBIA,65082,MO,MILLER TUSCUMBIA,29131,MO0660000,OK,1,"Tuscumbia, MO 65082, USA",38.2280266,-92.4406387
643028,MONROE CITY POLICE DEPARTMENT,MONROE CITY,63456,MO,MONROE,29137,MO0690200,OK,1,"Monroe City, MO 63456, USA",39.6804765,-91.714958
643061,NODAWAY COUNTY SHERIFF'S OFFICE,MARYVILLE,64468,MO,NODAWAY,29147,MO0740000,OK,1,"Maryville, MO 64468, USA",40.349238,-94.8728093
643099,PEMISCOT COUNTY SHERIFF'S OFFICE,CARUTHERSVILLE,63830,MO,PEMISCOT,29155,MO0780000,OK,1,"CARUTHERSVLLE, MO 63830, USA",36.154119,-89.68162079999999
643162,SAINT CLAIR COUNTY SHERIFF'S OFFICE,OSCEOLA,64776,MO,ST. CLAIR COUNTY,29185,MO0930000,OK,1,"Vista, MO 64776, USA",38.0498402,-93.62178019999999
643194,SENATH POLICE DEPARTMENT,SENATH,63876,MO,DUNKLIN,29069,MO0350700,OK,1,"Senath, MO 63876, USA",36.1544228,-90.1682271
643263,VERNON COUNTY SHERIFF'S OFFICE,NEVADA,64772,MO, ,29217,MO1090000,OK,1,"Nevada, MO 64772, USA",37.8352892,-94.33596349999999
643406,FLORENCE POLICE DEPARTMENT,FLORENCE,39073,MS,RANKIN,28121,MS0610600,OK,1,"Florence, MS 39073, USA",32.1290469,-90.1869644
643622,SCOTT COUNTY SHERIFF'S DEPARTMENT,FOREST,39074,MS,SCOTT,28123,MS0620000,OK,1,"Forest, MS 39074, USA",32.4910672,-89.5120084
643681,WARREN COUNTY SHERIFF'S DEPARTMENT,VICKSBURG,39183,MS,WARREN,28149,MS0750000,OK,1,"Vicksburg, MS 39183, USA",32.4659886,-90.9247501
643807,MUSSELSHELL COUNTY SHERIFF'S OFFICE,ROUNDUP,59072,MT,MUSSELSHELL,30065,MT0330000,OK,1,"Roundup, MT 59072, USA",46.4762754,-108.5570627
643851,YELLOWSTONE COUNTY SHERIFF'S OFFICE,BILLINGS,59107,MT, ,30111,MT0560000,OK,1,"Billings, MT 59107, USA",45.63,-108.36
644101,LANCASTER COUNTY SHERIFF'S OFFICE,LINCOLN,68508,NE,LANCASTER,31109,NB0550000,OK,1,"Lincoln, NE 68508, USA",40.8298688,-96.7012424
644350,LITTLETON POLICE DEPARTMENT,LITTLETON,3561,NH,GRAFTON,33009,NH0055000,ZERO_RESULTS,0,,0.0,0.0
644880,NEW BRUNSWICK CITY POLICE,NEW BRUNSWICK,8901,NJ,MIDDLESEX,34023,NJ0121400,ZERO_RESULTS,0,,0.0,0.0
645011,SAYREVILLE POLICE,SAYREVILLE,8872,NJ, ,34023,NJ0121900,ZERO_RESULTS,0,,0.0,0.0
645036,SOUTH RIVER POLICE,SOUTH RIVER,8882,NJ,MIDDLESEX,34023,NJ0122300,ZERO_RESULTS,0,,0.0,0.0
645058,TEANECK POLICE,TEANECK,7666,NJ,BERGEN,34003,NJ0026000,ZERO_RESULTS,0,,0.0,0.0
645122,WILLINGBORO TOWNSHIP POLICE,WILLINGBORO,8046,NJ, ,34005,NJ0031700,ZERO_RESULTS,0,,0.0,0.0
645393,PERSHING COUNTY SHERIFF'S OFFICE,LOVELOCK,89419,NV, ,32027,NV0140000,OK,1,"Lovelock, NV 89419, USA",40.2420059,-118.1590786
645466,BRANT TOWN POLICE DEPARTMENT,BRANT,14027,NY,ERIE, ,NY0145400,OK,1,"Brant, NY 14027, USA",42.588744,-79.0180084
645724,MADISON COUNTY SHERIFF'S OFFICE,WAMPSVILLE,13163,NY,MADISON,36053,NY0260000,OK,1,"Wampsville, NY 13163, USA",43.0791332,-75.7058917
645803,NORTH CASTLE TOWN POLICE DEPARTMENT,ARMONK,10504,NY,WESTCHESTER,36119,NY0595900,OK,1,"Armonk, NY 10504, USA",41.1395518,-73.712479
646075,YATES COUNTY SHERIFFS OFFICE,PENN YAN,14527,NY,YATES,36123,NY0610000,OK,1,"Penn Yan, NY 14527, USA",42.7095794,-77.0564464
646142,BELLEFONTAINE POLICE DEPARTMENT,BELLEFONTAINE,43311,OH,LOGAN,39091,OH0460100,OK,1,"Bellefontaine, OH 43311, USA",40.363952,-83.7411631
646173,BOWLING GREEN POLICE DIVISION,BOWLING GREEN,43402,OH,WOOD,39173,OH0870100,OK,1,"Bowling Green, OH 43402, USA",41.4065709,-83.6561215
646419,GREENHILLS POLICE DEPARTMENT,GREENHILLS,45218,OH,HAMILTON,39061,OH0311500,OK,1,"Parkdale, OH 45218, USA",39.2671237,-84.5195974
646613,MIAMISBURG POLICE DEPARTMENT,MIAMISBURG,45342,OH,MONTGOMERY,39113,OH0570800,OK,1,"Miamisburg, OH 45342, USA",39.6128751,-84.2489525
646800,PORTAGE COUNTY SHERIFF'S OFFICE,RAVENNA,44266,OH,PORTAGE,39133,OH0670000,OK,1,"Ravenna, OH 44266, USA",41.1637316,-81.18577359999999
646969,UNION COUNTY SHERIFF'S OFFICE,MARYSVILLE,43040,OH,UNION,39159,OH0800000,OK,1,"Marysville, OH 43040, USA",40.2612116,-83.357567
647018,WATERVILLE TOWNSHIP POLICE DEPARTMENT,WATERVILLE,43566,OH,LUCAS,39095,OH0481800,OK,1,"Waterville, OH 43566, USA",41.5015319,-83.75178509999999
647036,WESTERVILLE POLICE DEPARTMENT,WESTERVILLE,43081,OH,FRANKLIN,39049,OH0251000,OK,1,"Westerville, OH 43081, USA",40.1014036,-82.89636039999999
647158,CATOOSA POLICE DEPARTMENT,CATOOSA,74015,OK,ROGERS,40131,OK0660300,OK,1,"Fair Oaks, OK 74015, USA",36.1902565,-95.7510475
647166,CHELSEA POLICE DEPARTMENT,CHELSEA,74016,OK,ROGERS,40131,OK0660400,OK,1,"Chelsea, OK 74016, USA",36.5495642,-95.4568133
647212,DAVIS POLICE DEPARTMENT,DAVIS,73030,OK,MURRAY,40099,OK0500200,OK,1,"Davis, OK 73030, USA",34.4282673,-97.2221421
647264,GARFIELD COUNTY SHERIFF'S OFFICE,ENID,73702,OK,GARFIELD,40047,OK0240000,OK,1,"Enid, OK 73702, USA",36.39431039999999,-97.8589724
647326,JOHNSTON COUNTY SHERIFF'S OFFICE,TISHOMINGO,73460,OK,JOHNSTON,40069,OK0350000,OK,1,"Tishomingo, OK 73460, USA",34.2599071,-96.6851982
647343,KIOWA COUNTY SHERIFF'S OFFICE,HOBART,73651,OK,KIOWA COUNTY,40075,OK0380000,OK,1,"Hobart, OK 73651, USA",35.0283111,-99.0792263
647537,SALLISAW POLICE DEPARTMENT,SALLISAW,74955,OK,SEQUOYAH,40135,OK0680100,OK,1,"Sallisaw, OK 74955, USA",35.6061262,-94.6863782
647546,SEMINOLE COUNTY SHERIFF'S OFFICE,WEWOKA,74884,OK,SEMINOLE,40133,OK0670000,OK,1,"Wewoka, OK 74884, USA",35.1497852,-96.5143087
647578,STROUD POLICE DEPARTMENT,STROUD,74079,OK,LINCOLN,40081,OK0410300,OK,1,"Stroud, OK 74079, USA",35.7514436,-96.6851982
647627,WARNER POLICE DEPARTMENT,WARNER,74469,OK,MUSKEGEE,40101,OK0511600,OK,1,"Warner, OK 74469, USA",35.4815894,-95.3207069
647777,NEWPORT POLICE DEPARTMENT,NEWPORT,97365,OR,LINCOLN,41041,OR0210200,OK,1,"Newport, OR 97365, USA",44.6639136,-123.9973844
647831,TOLEDO POLICE DEPARTMENT,TOLEDO,97391,OR,LINCOLN,41041,OR0210300,OK,1,"Toledo, OR 97391, USA",44.6036513,-123.8980162
647878,AUBURN HILLS POLICE DEPARTMENT,AUBURN HILLS,48326,MI,OAKLAND,26125,MI6385100,OK,1,"Lake Angelus, MI 48326, USA",42.6742723,-83.2398943
648055,FORSYTH TOWNSHIP POLICE DEPARTMENT,GWINN,49841,MI, ,26103,MI5284100,OK,1,"Gwinn, MI 49841, USA",46.2195586,-87.4714881
648099,GREEN OAK CHARTER TOWNSHIP POLICE DEPARTMENT,BRIGHTON,48116,MI,LIVINGSTON,26093,MI4786500,OK,1,"Brighton, MI 48116, USA",42.50934960000001,-83.7730237
648135,HOUGHTON POLICE DEPARTMENT,HOUGHTON,49931,MI,HOUGHTON,26061,MI3148000,OK,1,"Houghton, MI 49931, USA",47.0979653,-88.5606025
648444,STERLING HEIGHTS POLICE DEPARTMENT,STERLING HEIGHTS,48313,MI,MACOMB,26099,MI5076500,OK,1,"Sterling Heights, MI 48313, USA",42.5964176,-82.9985343
648526,ARCHDALE POLICE DEPARTMENT,ARCHDALE,27263,NC,RANDOLPH,37151,NC0760600,OK,1,"High Point, NC 27263, USA",35.9154211,-79.9304633
648560,BISCOE POLICE DEPARTMENT,BISCOE,27209,NC,MONTGOMERY,37123,NC0620200,OK,1,"Biscoe, NC 27209, USA",35.3591939,-79.7512033
648572,BREVARD POLICE DEPARTMENT,BREVARD,28712,NC,TRANSYLVANIA,37175,NC0880100,OK,1,"Brevard, NC 28712, USA",35.2190534,-82.7778579
648649,DENTON POLICE DEPARTMENT,DENTON,27239,NC,DAVIDSON,37057,NC0290300,OK,1,"Denton, NC 27239, USA",35.6141751,-80.0758425
648691,FRANKLINTON POLICE DEPARTMENT,FRANKLINTON,27525,NC,FRANKLIN,37069,NC0350200,OK,1,"Franklinton, NC 27525, USA",36.1145794,-78.4524591
648731,HENDERSONVILLE POLICE DEPARTMENT,HENDERSONVILLE,28792,NC,HENDERSON,37089,NC0450100,OK,1,"Hendersonville, NC 28792, USA",35.3902982,-82.36688699999999
648911,PINEHURST POLICE DEPARTMENT,PINEHURST,28374,NC,MOORE,37125,NC0630200,OK,1,"Pinehurst, NC 28374, USA",35.2035849,-79.4591378
649210,BEDFORD POLICE DEPARTMENT,BEDFORD,76021,TX,TARRANT,48439,TX2200300,OK,1,"Bedford, TX 76021, USA",32.8477269,-97.1305536
649311,BROWNWOOD POLICE DEPARTMENT,BROWNWOOD,76801,TX,BROWN,48049,TX0250200,OK,1,"Brownwood, TX 76801, USA",31.8063114,-99.05710889999999
649365,CANYON POLICE DEPARTMENT,CANYON,79015,TX,RANDALL,48381,TX1910100,OK,1,"Canyon, TX 79015, USA",34.9320346,-101.9348069
649721,FREDERICKSBURG POLICE DEPARTMENT,FREDERICKSBURG,78624,TX,GILLESPIE,48171,TX0860100,OK,1,"Fredericksburg, TX 78624, USA",30.31499299999999,-98.92453429999999
649723,FREEPORT POLICE DEPARTMENT,FREEPORT,77541,TX,BRAZORIA,48039,TX0200500,OK,1,"Quintana, TX 77541, USA",29.0119861,-95.2893433
649779,GLENN HEIGHTS POLICE DEPARTMENT,GLENN HEIGHTS,75154,TX,DALLAS,48113,TX0574700,OK,1,"Red Oak, TX 75154, USA",32.5135255,-96.7708138
649795,GRAND SALINE POLICE DEPARTMENT,GRAND SALINE,75140,TX,VAN ZANDT,48467,TX2340300,OK,1,"Grand Saline, TX 75140, USA",32.6347449,-95.68787359999999
649817,GREGORY POLICE DEPARTMENT,GREGORY,78359,TX,SAN PATRICIO,48409,TX2050800,OK,1,"Gregory, TX 78359, USA",27.9223702,-97.28956629999999
649884,HAYS COUNTY SHERIFF'S OFFICE,SAN MARCOS,78666,TX,HAYS,48209,TX1050000,OK,1,"San Marcos, TX 78666, USA",29.8942825,-97.9810845
