,county,state,geocode_status,geocode_success,geo_formatted_address,lat,lng,FIPS
295,Pueblo,Colorado,OK,1,"Pueblo, CO, USA",38.2544472,-104.6091409,8101
296,Rio Blanco,Colorado,OK,1,"Rio Blanco County, CO, USA",39.9814297,-108.2377519,8103
297,Rio Grande,Colorado,OK,1,"Rio Grande County, CO, USA",37.5749508,-106.4405872,8105
298,Routt,Colorado,OK,1,"Routt County, CO, USA",40.4771623,-107.1011931,8107
299,Saguache,Colorado,OK,1,"Saguache, CO 81149, USA",38.0875,-106.1419671,8109
300,San Juan,Colorado,OK,1,"San Juan County, CO, USA",37.7573704,-107.71625,8111
301,San Miguel,Colorado,OK,1,"San Miguel County, CO, USA",37.9781237,-108.1428669,8113
302,Sedgwick,Colorado,OK,1,"Sedgwick, CO 80749, USA",40.9363799,-102.5254664,8115
303,Summit,Colorado,OK,1,"Summit County, CO, USA",39.5911871,-106.0640179,8117
304,Teller,Colorado,OK,1,"Teller County, CO, USA",38.86115789999999,-105.1726816,8119
305,Washington,Colorado,OK,1,"Washington County, CO, USA",40.063745,-102.989615,8121
306,Weld,Colorado,OK,1,"Weld County, CO, USA",40.3920718,-104.7158226,8123
307,Yuma,Colorado,OK,1,"Yuma, CO 80759, USA",40.1222084,-102.7252096,8125
308,Fairfield,Connecticut,OK,1,"Fairfield, CT, USA",41.1408363,-73.2612615,9001
309,Hartford,Connecticut,OK,1,"Hartford, CT, USA",41.7658043,-72.6733723,9003
310,Litchfield,Connecticut,OK,1,"Litchfield, CT, USA",41.7472642,-73.1887165,9005
311,Middlesex,Connecticut,OK,1,"Middlesex County, CT, USA",41.46985050000001,-72.4731529,9007
312,New Haven,Connecticut,OK,1,"New Haven, CT, USA",41.308274,-72.9278835,9009
313,New London,Connecticut,OK,1,"New London, CT, USA",41.3556539,-72.0995209,9011
314,Tolland,Connecticut,OK,1,"Tolland, CT 06084, USA",41.8714865,-72.3686931,9013
315,Windham,Connecticut,OK,1,"Windham, CT, USA",41.6998208,-72.1570219,9015
316,Kent,Delaware,OK,1,"Kent County, DE, USA",39.1440612,-75.4344727,10001
317,New Castle,Delaware,OK,1,"New Castle, DE 19720, USA",39.6620397,-75.5668166,10003
318,Sussex,Delaware,OK,1,"Sussex County, DE, USA",38.65308410000001,-75.4344727,10005
319,District of Columbia,District of Columbia,OK,1,"Washington, DC, USA",38.9071923,-77.0368707,11001
320,Alachua,Florida,OK,1,"Alachua, FL, USA",29.7938144,-82.49442260000001,12001
321,Baker,Florida,OK,1,"Baker, FL 32531, USA",30.7971318,-86.681344,12003
322,Bay,Florida,OK,1,"Bay County, FL, USA",30.1805306,-85.684578,12005
323,Bradford,Florida,OK,1,"Bradford County, FL, USA",29.97238179999999,-82.1713632,12007
324,Brevard,Florida,OK,1,"Brevard County, FL, USA",28.263933,-80.7214417,12009
325,Broward,Florida,OK,1,"Broward County, FL, USA",26.190096,-80.365865,12011
326,Calhoun,Florida,OK,1,"Calhoun County, FL, USA",30.3475302,-85.1894045,12013
327,Charlotte,Florida,OK,1,"Port Charlotte, FL, USA",26.9761707,-82.09064479999999,12015
328,Citrus,Florida,OK,1,"Citrus County, FL, USA",28.8848842,-82.5185837,12017
329,Clay,Florida,OK,1,"Clay County, FL, USA",29.9943564,-81.77870209999999,12019
330,Collier,Florida,OK,1,"Collier County, FL, USA",26.069985,-81.42789839999999,12021
331,Columbia,Florida,OK,1,"Columbia County, FL, USA",30.1812696,-82.605118,12023
332,DeSoto,Florida,OK,1,"Desoto County, FL, USA",27.2142078,-81.77870209999999,12027
333,Dixie,Florida,OK,1,"Dixie County, FL, USA",29.5207227,-83.1649001,12029
334,Duval,Florida,OK,1,"Duval County, FL, USA",30.3500511,-81.6035062,12031
335,Escambia,Florida,OK,1,"Escambia County, FL, USA",30.6389408,-87.3413599,12033
336,Flagler,Florida,OK,1,"Flagler County, FL, USA",29.4086072,-81.2518833,12035
337,Franklin,Florida,OK,1,"Franklin County, FL, USA",29.7817695,-84.8567932,12037
338,Gadsden,Florida,OK,1,"Gadsden County, FL, USA",30.5562947,-84.6479124,12039
339,Gilchrist,Florida,OK,1,"Gilchrist County, FL, USA",29.6871128,-82.82097399999999,12041
340,Glades,Florida,OK,1,"Glades County, FL, USA",26.984415,-81.0754657,12043
341,Gulf,Florida,OK,1,"Gulf County, FL, USA",29.8001623,-85.35496499999999,12045
342,Hamilton,Florida,OK,1,"Hamilton County, FL, USA",30.47559579999999,-82.95015579999999,12047
343,Hardee,Florida,OK,1,"Hardee County, FL, USA",27.4501733,-81.8224362,12049
344,Hendry,Florida,OK,1,"Hendry County, FL, USA",26.6105319,-81.0754657,12051
345,Hernando,Florida,OK,1,"Hernando, FL, USA",28.8999815,-82.37454009999999,12053
346,Highlands,Florida,OK,1,"Highlands County, FL, USA",27.3400286,-81.34002679999999,12055
347,Hillsborough,Florida,OK,1,"Hillsborough County, FL, USA",27.9903597,-82.3017728,12057
348,Holmes,Florida,OK,1,"Holmes County, FL, USA",30.8740806,-85.80766,12059
349,Indian River,Florida,OK,1,"Indian River, Florida, USA",28.2142068,-80.6431877,12061
350,Jackson,Florida,OK,1,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,12063
351,Jefferson,Florida,OK,1,"Jefferson County, FL, USA",30.4311978,-83.8897057,12065
352,Lafayette,Florida,OK,1,"Lafayette County, FL, USA",30.0299573,-83.2077645,12067
353,Lake,Florida,OK,1,"Lake County, FL, USA",28.702847,-81.77870209999999,12069
354,Lee,Florida,OK,1,"Lee, FL 32059, USA",30.4196584,-83.30042159999999,12071
355,Leon,Florida,OK,1,"Leon County, FL, USA",30.4906177,-84.1857115,12073
356,Levy,Florida,OK,1,"Levy County, FL, USA",29.3178545,-82.82097399999999,12075
357,Liberty,Florida,OK,1,"Liberty County, FL, USA",30.1507777,-84.8567932,12077
358,Madison,Florida,OK,1,"Madison, FL 32340, USA",30.4693772,-83.41292539999999,12079
359,Manatee,Florida,OK,1,"Manatee County, FL, USA",27.4799195,-82.34518899999999,12081
360,Marion,Florida,OK,1,"Marion County, FL, USA",29.2787765,-82.12783999999999,12083
361,Martin,Florida,OK,1,"Martin County, FL, USA",27.0804935,-80.4103957,12085
362,Miami-Dade,Florida,OK,1,"Miami-Dade County, FL, USA",25.5516034,-80.6326916,12086
363,Monroe,Florida,OK,1,"Monroe County, FL, USA",24.5557001,-81.78259849999999,12087
364,Nassau,Florida,OK,1,"Nassau County, FL, USA",30.5927334,-81.8224362,12089
365,Okaloosa,Florida,OK,1,"Okaloosa County, FL, USA",30.57734009999999,-86.6611083,12091
366,Okeechobee,Florida,OK,1,"Okeechobee, FL, USA",27.2439349,-80.82978279999999,12093
367,Orange,Florida,OK,1,"Orange County, FL, USA",28.4844995,-81.2518833,12095
368,Osceola,Florida,OK,1,"Osceola County, FL, USA",28.1019838,-81.0754657,12097
369,Palm Beach,Florida,OK,1,"Palm Beach, FL, USA",26.7056206,-80.0364297,12099
370,Pasco,Florida,OK,1,"Pasco County, FL, USA",28.3232418,-82.4319405,12101
371,Pinellas,Florida,OK,1,"Pinellas County, FL, USA",27.876394,-82.7778579,12103
372,Polk,Florida,OK,1,"Polk County, FL, USA",27.8617347,-81.6911559,12105
373,Putnam,Florida,OK,1,"Putnam County, FL, USA",29.6265157,-81.77870209999999,12107
374,St. Johns,Florida,OK,1,"St Johns, FL 32259, USA",30.0820653,-81.5471201,12109
375,St. Lucie,Florida,OK,1,"St Lucie, FL 34946, USA",27.499208,-80.34219840000002,12111
376,Santa Rosa,Florida,OK,1,"Santa Rosa Beach, FL 32459, USA",30.3960324,-86.2288322,12113
377,Sarasota,Florida,OK,1,"Sarasota, FL, USA",27.3364347,-82.53065269999999,12115
378,Seminole,Florida,OK,1,"Seminole, FL, USA",27.8397466,-82.79121339999999,12117
379,Sumter,Florida,OK,1,"Sumter County, FL, USA",28.6747526,-82.08429009999999,12119
380,Suwannee,Florida,OK,1,"Suwannee, FL 32692, USA",29.3288499,-83.14429439999999,12121
381,Taylor,Florida,OK,1,"Taylor County, FL, USA",30.0993767,-83.67739279999999,12123
382,Union,Florida,OK,1,"Union County, FL, USA",30.0745112,-82.34518899999999,12125
383,Volusia,Florida,OK,1,"Volusia County, FL, USA",29.0279842,-81.0754657,12127
384,Wakulla,Florida,OK,1,"Wakulla County, FL, USA",30.1301689,-84.3542049,12129
385,Walton,Florida,OK,1,"Walton County, FL, USA",30.56401989999999,-86.17517590000001,12131
386,Washington,Florida,OK,1,"Washington County, FL, USA",30.548737,-85.684578,12133
387,Appling,Georgia,OK,1,"Appling, GA 30802, USA",33.54609000000001,-82.3163154,13001
388,Atkinson,Georgia,OK,1,"Atkinson County, GA, USA",31.2932161,-82.8640623,13003
389,Bacon,Georgia,OK,1,"Bacon County, GA, USA",31.5412085,-82.4319405,13005
390,Baker,Georgia,OK,1,"Baker County, GA, USA",31.2816037,-84.4802606,13007
391,Baldwin,Georgia,OK,1,"Baldwin, GA, USA",34.4917665,-83.5373946,13009
392,Banks,Georgia,OK,1,"Banks County, GA, USA",34.378542,-83.46435509999999,13011
393,Barrow,Georgia,OK,1,"Barrow County, GA, USA",34.0142667,-83.6986568,13013
394,Bartow,Georgia,OK,1,"Bartow, GA 30413, USA",32.8787666,-82.4737399,13015
395,Ben Hill,Georgia,OK,1,"Ben Hill County, GA, USA",31.7664035,-83.2077645,13017
396,Berrien,Georgia,OK,1,"Berrien County, GA, USA",31.3118535,-83.2077645,13019
397,Bibb,Georgia,OK,1,"Bibb County, GA, USA",32.7865735,-83.7199136,13021
398,Bleckley,Georgia,OK,1,"Bleckley County, GA, USA",32.4087854,-83.3789389,13023
399,Brantley,Georgia,OK,1,"Brantley County, GA, USA",31.1510963,-81.9971108,13025
400,Brooks,Georgia,OK,1,"Brooks, GA 30205, USA",33.2909517,-84.45936999999999,13027
401,Bryan,Georgia,OK,1,"Bryan County, GA, USA",32.0236584,-81.47183869999999,13029
402,Bulloch,Georgia,OK,1,"Bulloch County, GA, USA",32.3595678,-81.77870209999999,13031
403,Burke,Georgia,OK,1,"Burke County, GA, USA",33.088805,-81.9534815,13033
404,Butts,Georgia,OK,1,"Butts County, GA, USA",33.2691443,-83.9532571,13035
405,Calhoun,Georgia,OK,1,"Calhoun, GA, USA",34.502587,-84.9510542,13037
406,Camden,Georgia,OK,1,"Camden County, GA, USA",30.898276,-81.6035062,13039
407,Candler,Georgia,OK,1,"Candler County, GA, USA",32.4241804,-82.08429009999999,13043
408,Carroll,Georgia,OK,1,"Carroll County, GA, USA",33.5642239,-85.0649071,13045
409,Catoosa,Georgia,OK,1,"Catoosa County, GA, USA",34.8981727,-85.14793639999999,13047
410,Charlton,Georgia,OK,1,"Charlton County, GA, USA",30.7917361,-82.08429009999999,13049
411,Chatham,Georgia,OK,1,"Chatham County, GA, USA",31.9994194,-81.1196075,13051
412,Chattahoochee,Georgia,OK,1,"Chattahoochee County, GA, USA",32.2952274,-84.8150781,13053
413,Chattooga,Georgia,OK,1,"Chattooga County, GA, USA",34.4632661,-85.31362179999999,13055
414,Cherokee,Georgia,OK,1,"Cherokee County, GA, USA",34.2514526,-84.4802606,13057
415,Clarke,Georgia,OK,1,"Clarke County, GA, USA",33.9519347,-83.357567,13059
416,Clay,Georgia,OK,1,"Clay County, GA, USA",31.6447931,-85.0025539,13061
417,Clayton,Georgia,OK,1,"Clayton, GA 30525, USA",34.8781479,-83.4009933,13063
418,Clinch,Georgia,OK,1,"Clinch County, GA, USA",30.9716985,-82.82097399999999,13065
419,Cobb,Georgia,OK,1,"Cobb County, GA, USA",33.8999297,-84.56414699999999,13067
420,Coffee,Georgia,OK,1,"Coffee County, GA, USA",31.5182285,-82.82097399999999,13069
421,Colquitt,Georgia,OK,1,"Colquitt, GA 39837, USA",31.17129349999999,-84.7332527,13071
422,Columbia,Georgia,OK,1,"Columbia County, GA, USA",33.5098514,-82.25832969999999,13073
423,Cook,Georgia,OK,1,"Cook County, GA, USA",31.1428037,-83.46435509999999,13075
424,Coweta,Georgia,OK,1,"Coweta County, GA, USA",33.3716708,-84.7315563,13077
425,Crawford,Georgia,OK,1,"Crawford, GA 30630, USA",33.8828954,-83.154596,13079
426,Crisp,Georgia,OK,1,"Crisp County, GA, USA",31.8875724,-83.804868,13081
427,Dade,Georgia,OK,1,"Dade County, GA, USA",34.9109017,-85.47880649999999,13083
428,Dawson,Georgia,OK,1,"Dawson, GA 39842, USA",31.7735001,-84.4465826,13085
429,Decatur,Georgia,OK,1,"Decatur, GA 30030, USA",33.7748275,-84.2963123,13087
430,DeKalb,Georgia,OK,1,"Dekalb County, GA, USA",33.7956441,-84.2278796,13089
431,Dodge,Georgia,OK,1,"Dodge County, GA, USA",32.1287268,-83.2077645,13091
432,Dooly,Georgia,OK,1,"Dooly County, GA, USA",32.1593447,-83.804868,13093
433,Dougherty,Georgia,OK,1,"Dougherty County, GA, USA",31.5439375,-84.2278796,13095
434,Douglas,Georgia,OK,1,"Douglas, GA, USA",31.5088073,-82.8498654,13097
435,Early,Georgia,OK,1,"Early County, GA, USA",31.3901106,-84.8984775,13099
436,Echols,Georgia,OK,1,"Echols County, GA, USA",30.7503289,-82.95015579999999,13101
437,Effingham,Georgia,OK,1,"Effingham County, GA, USA",32.378148,-81.38393260000001,13103
438,Elbert,Georgia,OK,1,"Elbert County, GA, USA",34.0795372,-82.8640623,13105
439,Emanuel,Georgia,OK,1,"Emanuel County, GA, USA",32.5726629,-82.3017728,13107
440,Evans,Georgia,OK,1,"Evans, GA, USA",33.5337464,-82.1306747,13109
441,Fannin,Georgia,OK,1,"Fannin County, GA, USA",34.8580405,-84.2278796,13111
442,Fayette,Georgia,OK,1,"Fayetteville, GA, USA",33.4486296,-84.4550443,13113
443,Floyd,Georgia,OK,1,"Floyd County, GA, USA",34.2828967,-85.2308414,13115
444,Forsyth,Georgia,OK,1,"Forsyth, GA 31029, USA",33.0342974,-83.938242,13117
445,Franklin,Georgia,OK,1,"Franklin, GA 30217, USA",33.2776182,-85.0979973,13119
446,Fulton,Georgia,OK,1,"Fulton County, GA, USA",33.8033965,-84.3962535,13121
447,Gilmer,Georgia,OK,1,"Gilmer County, GA, USA",34.6935359,-84.4802606,13123
448,Glascock,Georgia,OK,1,"Glascock County, GA, USA",33.2422994,-82.6267345,13125
449,Glynn,Georgia,OK,1,"Glynn County, GA, USA",31.2624169,-81.6035062,13127
450,Gordon,Georgia,OK,1,"Gordon, GA 31031, USA",32.8820866,-83.3323848,13129
451,Grady,Georgia,OK,1,"Grady County, GA, USA",30.9050079,-84.2278796,13131
452,Greene,Georgia,OK,1,"Greene County, GA, USA",33.5186591,-83.1649001,13133
453,Gwinnett,Georgia,OK,1,"Gwinnett County, GA, USA",33.9190653,-84.01674229999999,13135
454,Habersham,Georgia,OK,1,"Habersham County, GA, USA",34.6478893,-83.54965659999999,13137
455,Hall,Georgia,OK,1,"Hall County, GA, USA",34.30778,-83.804868,13139
456,Hancock,Georgia,OK,1,"Hancock County, GA, USA",33.2882621,-83.03613759999999,13141
457,Haralson,Georgia,OK,1,"Haralson, GA 30276, USA",33.2265099,-84.5713164,13143
458,Harris,Georgia,OK,1,"Harris County, GA, USA",32.7032697,-84.8567932,13145
459,Hart,Georgia,OK,1,"Hart County, GA, USA",34.3500039,-82.95015579999999,13147
460,Heard,Georgia,OK,1,"Heard County, GA, USA",33.2990406,-85.14793639999999,13149
461,Henry,Georgia,OK,1,"Henry County, GA, USA",33.4347963,-84.14351359999999,13151
462,Houston,Georgia,OK,1,"Houston County, GA, USA",32.4219655,-83.63484299999999,13153
463,Irwin,Georgia,OK,1,"Irwin County, GA, USA",31.5893221,-83.2934086,13155
464,Jackson,Georgia,OK,1,"Jackson, GA 30233, USA",33.2945651,-83.96602089999999,13157
465,Jasper,Georgia,OK,1,"Jasper, GA, USA",34.4695524,-84.4289888,13159
466,Jeff Davis,Georgia,OK,1,"Jeff Davis County, GA, USA",31.8234851,-82.605118,13161
467,Jefferson,Georgia,OK,1,"Jefferson, GA, USA",34.1170537,-83.5723876,13163
468,Jenkins,Georgia,OK,1,"Jenkins County, GA, USA",32.7781246,-81.9971108,13165
469,Johnson,Georgia,OK,1,"Johnson County, GA, USA",32.7308194,-82.6915429,13167
470,Jones,Georgia,OK,1,"Jones County, GA, USA",33.0002582,-83.5070203,13169
471,Lamar,Georgia,OK,1,"Lamar County, GA, USA",33.0765883,-84.14351359999999,13171
472,Lanier,Georgia,OK,1,"Lanier, GA 31308, USA",32.1299246,-81.5367784,13173
473,Laurens,Georgia,OK,1,"Laurens County, GA, USA",32.433014,-82.99316069999999,13175
474,Lee,Georgia,OK,1,"Lee County, GA, USA",31.8128435,-84.14351359999999,13177
475,Liberty,Georgia,OK,1,"Liberty County, GA, USA",31.842969,-81.47183869999999,13179
476,Lincoln,Georgia,OK,1,"Lincoln County, GA, USA",33.7875101,-82.4319405,13181
477,Long,Georgia,OK,1,"Long County, GA, USA",31.7755541,-81.8224362,13183
478,Lowndes,Georgia,OK,1,"Lowndes County, GA, USA",30.8600022,-83.2934086,13185
479,Lumpkin,Georgia,OK,1,"Lumpkin, GA 31815, USA",32.0509895,-84.7990901,13187
480,McDuffie,Georgia,OK,1,"McDuffie County, GA, USA",33.5258626,-82.5185837,13189
481,McIntosh,Georgia,OK,1,"McIntosh County, GA, USA",31.4748147,-81.38393260000001,13191
482,Macon,Georgia,OK,1,"Macon, GA, USA",32.8406946,-83.6324022,13193
483,Madison,Georgia,OK,1,"Madison, GA 30650, USA",33.5956813,-83.467944,13195
484,Marion,Georgia,OK,1,"Marion County, GA, USA",32.328102,-84.5222189,13197
485,Meriwether,Georgia,OK,1,"Meriwether County, GA, USA",33.0561282,-84.68974949999999,13199
486,Miller,Georgia,OK,1,"Miller County, GA, USA",31.2008218,-84.7315563,13201
487,Mitchell,Georgia,OK,1,"Mitchell, GA 30820, USA",33.2198688,-82.7031896,13205
488,Monroe,Georgia,OK,1,"Monroe, GA, USA",33.7948364,-83.713229,13207
489,Montgomery,Georgia,OK,1,"Montgomery, GA, USA",31.9404913,-81.1220539,13209
490,Morgan,Georgia,OK,1,"Morgan, GA 39866, USA",31.5376731,-84.5993601,13211
491,Murray,Georgia,OK,1,"Murray County, GA, USA",34.7928029,-84.7315563,13213
492,Muscogee,Georgia,OK,1,"Muscogee County, Columbus, GA, USA",32.4794133,-84.8984775,13215
493,Newton,Georgia,OK,1,"Newton, GA, USA",31.3129575,-84.3357424,13217
494,Oconee,Georgia,OK,1,"Oconee County, GA, USA",33.8231988,-83.4430118,13219
495,Oglethorpe,Georgia,OK,1,"Oglethorpe, GA 31068, USA",32.293769,-84.0610191,13221
496,Paulding,Georgia,OK,1,"Paulding County, GA, USA",33.9142037,-84.8984775,13223
497,Peach,Georgia,OK,1,"Peach County, GA, USA",32.5892926,-83.8260884,13225
498,Pickens,Georgia,OK,1,"Pickens County, GA, USA",34.4497166,-84.4592701,13227
499,Pierce,Georgia,OK,1,"Pierce County, GA, USA",31.343806,-82.1713632,13229
500,Pike,Georgia,OK,1,"Pike County, GA, USA",33.0881873,-84.3962535,13231
501,Polk,Georgia,OK,1,"Polk County, GA, USA",34.0132398,-85.14793639999999,13233
502,Pulaski,Georgia,OK,1,"Pulaski, GA, USA",32.3901752,-81.9567837,13235
503,Putnam,Georgia,OK,1,"Putnam County, GA, USA",33.3069978,-83.3789389,13237
504,Quitman,Georgia,OK,1,"Quitman, GA 31643, USA",30.7849191,-83.5598811,13239
505,Rabun,Georgia,OK,1,"Rabun County, GA, USA",34.9027286,-83.3789389,13241
506,Randolph,Georgia,OK,1,"Randolph County, GA, USA",31.7913398,-84.68974949999999,13243
507,Richmond,Georgia,OK,1,"Richmond County, GA, USA",33.3205339,-82.08429009999999,13245
508,Rockdale,Georgia,OK,1,"Rockdale County, GA, USA",33.6752492,-84.0378894,13247
509,Schley,Georgia,OK,1,"Schley County, GA, USA",32.2736136,-84.3121264,13249
510,Screven,Georgia,OK,1,"Screven, GA 31560, USA",31.48632539999999,-82.0170596,13251
511,Seminole,Georgia,OK,1,"Seminole County, GA, USA",30.9331429,-84.8984775,13253
512,Spalding,Georgia,OK,1,"Spalding County, GA, USA",33.2636732,-84.3121264,13255
513,Stephens,Georgia,OK,1,"Stephens, GA 30667, USA",33.794843,-83.1615422,13257
514,Stewart,Georgia,OK,1,"Stewart County, GA, USA",32.1141344,-84.8150781,13259
515,Sumter,Georgia,OK,1,"Sumter County, GA, USA",31.9981596,-84.2278796,13261
516,Talbot,Georgia,OK,1,"Talbot County, GA, USA",32.6891322,-84.5222189,13263
517,Taliaferro,Georgia,OK,1,"Taliaferro County, GA, USA",33.56978780000001,-82.8855961,13265
518,Tattnall,Georgia,OK,1,"Tattnall County, GA, USA",32.0634576,-82.08429009999999,13267
519,Taylor,Georgia,OK,1,"Taylor County, GA, USA",32.5407455,-84.2278796,13269
520,Telfair,Georgia,OK,1,"Telfair County, GA, USA",31.8907647,-82.99316069999999,13271
521,Terrell,Georgia,OK,1,"Terrell County, GA, USA",31.7370079,-84.4802606,13273
522,Thomas,Georgia,OK,1,"Thomas County, GA, USA",30.8417409,-83.8473015,13275
523,Tift,Georgia,OK,1,"Tifton, GA, USA",31.4504629,-83.5084973,13277
524,Toombs,Georgia,OK,1,"Toombs County, GA, USA",32.0795072,-82.34518899999999,13279
525,Towns,Georgia,OK,1,"Towns County, GA, USA",34.9208214,-83.7199136,13281
526,Treutlen,Georgia,OK,1,"Treutlen County, GA, USA",32.3870233,-82.5834947,13283
527,Troup,Georgia,OK,1,"Troup County, GA, USA",33.0698575,-85.02334599999999,13285
528,Turner,Georgia,OK,1,"Turner County, GA, USA",31.6976531,-83.63484299999999,13287
529,Twiggs,Georgia,OK,1,"Twiggs County, GA, USA",32.68356,-83.46435509999999,13289
530,Union,Georgia,OK,1,"Union County, GA, USA",34.8457601,-83.9744262,13291
531,Upson,Georgia,OK,1,"Upson County, GA, USA",32.9047684,-84.3121264,13293
532,Walker,Georgia,OK,1,"Walker County, GA, USA",34.6858231,-85.35496499999999,13295
533,Walton,Georgia,OK,1,"Walton County, GA, USA",33.7708613,-83.7199136,13297
534,Ware,Georgia,OK,1,"Ware County, GA, USA",31.134411,-82.4752757,13299
535,Warren,Georgia,OK,1,"Warren County, GA, USA",33.4470392,-82.6915429,13301
536,Washington,Georgia,OK,1,"Washington, GA 30673, USA",33.7367948,-82.7393089,13303
537,Wayne,Georgia,OK,1,"Wayne County, GA, USA",31.5092107,-81.909826,13305
538,Webster,Georgia,OK,1,"Webster County, GA, USA",32.0129889,-84.56414699999999,13307
539,Wheeler,Georgia,OK,1,"Wheeler County, GA, USA",32.0999794,-82.6915429,13309
540,White,Georgia,OK,1,"White, GA 30184, USA",34.2828722,-84.7452138,13311
541,Whitfield,Georgia,OK,1,"Whitfield County, GA, USA",34.8033566,-84.981754,13313
542,Wilcox,Georgia,OK,1,"Wilcox County, GA, USA",31.9611759,-83.46435509999999,13315
543,Wilkes,Georgia,OK,1,"Wilkes County, GA, USA",33.808264,-82.7778579,13317
544,Wilkinson,Georgia,OK,1,"Wilkinson County, GA, USA",32.8024682,-83.1649001,13319
545,Worth,Georgia,OK,1,"Worth County, GA, USA",31.5282489,-83.8897057,13321
546,Hawaii,Hawaii,OK,1,"Hawaii County, HI, USA",19.5429151,-155.6658568,15001
547,Honolulu,Hawaii,OK,1,"Honolulu, HI, USA",21.3069444,-157.8583333,15003
548,Kalawao,Hawaii,OK,1,"Kalawao, HI 96742, USA",21.1802778,-156.9511111,15005
549,Kauai,Hawaii,OK,1,"Kauai, Hawaii, USA",22.0964396,-159.5261238,15007
550,Maui,Hawaii,OK,1,"Maui, Hawaii, USA",20.7983626,-156.3319253,15009
551,Ada,Idaho,OK,1,"Ada County, ID, USA",43.478767,-116.2420304,16001
552,Adams,Idaho,OK,1,"Adams County, ID, USA",44.9882561,-116.4916092,16003
